"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2000","ILLINOIS","IL","PIKE","17149","US PRESIDENT","RALPH NADER","GREEN","115","8112","20250821","TOTAL"
"2000","ILLINOIS","IL","POPE","17151","US PRESIDENT","AL GORE","DEMOCRAT","927","2330","20250821","TOTAL"
"2000","ILLINOIS","IL","POPE","17151","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1346","2330","20250821","TOTAL"
"2000","ILLINOIS","IL","POPE","17151","US PRESIDENT","OTHER","OTHER","26","2330","20250821","TOTAL"
"2000","ILLINOIS","IL","POPE","17151","US PRESIDENT","RALPH NADER","GREEN","31","2330","20250821","TOTAL"
"2000","ILLINOIS","IL","PULASKI","17153","US PRESIDENT","AL GORE","DEMOCRAT","1518","3016","20250821","TOTAL"
"2000","ILLINOIS","IL","PULASKI","17153","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1430","3016","20250821","TOTAL"
"2000","ILLINOIS","IL","PULASKI","17153","US PRESIDENT","OTHER","OTHER","37","3016","20250821","TOTAL"
"2000","ILLINOIS","IL","PULASKI","17153","US PRESIDENT","RALPH NADER","GREEN","31","3016","20250821","TOTAL"
"2000","ILLINOIS","IL","PUTNAM","17155","US PRESIDENT","AL GORE","DEMOCRAT","1657","3179","20250821","TOTAL"
"2000","ILLINOIS","IL","PUTNAM","17155","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1437","3179","20250821","TOTAL"
"2000","ILLINOIS","IL","PUTNAM","17155","US PRESIDENT","OTHER","OTHER","27","3179","20250821","TOTAL"
"2000","ILLINOIS","IL","PUTNAM","17155","US PRESIDENT","RALPH NADER","GREEN","58","3179","20250821","TOTAL"
"2000","ILLINOIS","IL","RANDOLPH","17157","US PRESIDENT","AL GORE","DEMOCRAT","6794","14287","20250821","TOTAL"
"2000","ILLINOIS","IL","RANDOLPH","17157","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7127","14287","20250821","TOTAL"
"2000","ILLINOIS","IL","RANDOLPH","17157","US PRESIDENT","OTHER","OTHER","137","14287","20250821","TOTAL"
"2000","ILLINOIS","IL","RANDOLPH","17157","US PRESIDENT","RALPH NADER","GREEN","229","14287","20250821","TOTAL"
"2000","ILLINOIS","IL","RICHLAND","17159","US PRESIDENT","AL GORE","DEMOCRAT","2491","7428","20250821","TOTAL"
"2000","ILLINOIS","IL","RICHLAND","17159","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4718","7428","20250821","TOTAL"
"2000","ILLINOIS","IL","RICHLAND","17159","US PRESIDENT","OTHER","OTHER","85","7428","20250821","TOTAL"
"2000","ILLINOIS","IL","RICHLAND","17159","US PRESIDENT","RALPH NADER","GREEN","134","7428","20250821","TOTAL"
"2000","ILLINOIS","IL","ROCK ISLAND","17161","US PRESIDENT","AL GORE","DEMOCRAT","37957","65095","20250821","TOTAL"
"2000","ILLINOIS","IL","ROCK ISLAND","17161","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","25194","65095","20250821","TOTAL"
"2000","ILLINOIS","IL","ROCK ISLAND","17161","US PRESIDENT","OTHER","OTHER","580","65095","20250821","TOTAL"
"2000","ILLINOIS","IL","ROCK ISLAND","17161","US PRESIDENT","RALPH NADER","GREEN","1364","65095","20250821","TOTAL"
"2000","ILLINOIS","IL","SALINE","17165","US PRESIDENT","AL GORE","DEMOCRAT","5427","11650","20250821","TOTAL"
"2000","ILLINOIS","IL","SALINE","17165","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5933","11650","20250821","TOTAL"
"2000","ILLINOIS","IL","SALINE","17165","US PRESIDENT","OTHER","OTHER","109","11650","20250821","TOTAL"
"2000","ILLINOIS","IL","SALINE","17165","US PRESIDENT","RALPH NADER","GREEN","181","11650","20250821","TOTAL"
"2000","ILLINOIS","IL","SANGAMON","17167","US PRESIDENT","AL GORE","DEMOCRAT","38414","91485","20250821","TOTAL"
"2000","ILLINOIS","IL","SANGAMON","17167","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","50374","91485","20250821","TOTAL"
"2000","ILLINOIS","IL","SANGAMON","17167","US PRESIDENT","OTHER","OTHER","696","91485","20250821","TOTAL"
"2000","ILLINOIS","IL","SANGAMON","17167","US PRESIDENT","RALPH NADER","GREEN","2001","91485","20250821","TOTAL"
"2000","ILLINOIS","IL","SCHUYLER","17169","US PRESIDENT","AL GORE","DEMOCRAT","1587","3772","20250821","TOTAL"
"2000","ILLINOIS","IL","SCHUYLER","17169","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2077","3772","20250821","TOTAL"
"2000","ILLINOIS","IL","SCHUYLER","17169","US PRESIDENT","OTHER","OTHER","36","3772","20250821","TOTAL"
"2000","ILLINOIS","IL","SCHUYLER","17169","US PRESIDENT","RALPH NADER","GREEN","72","3772","20250821","TOTAL"
"2000","ILLINOIS","IL","SCOTT","17171","US PRESIDENT","AL GORE","DEMOCRAT","954","2469","20250821","TOTAL"
"2000","ILLINOIS","IL","SCOTT","17171","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1458","2469","20250821","TOTAL"
"2000","ILLINOIS","IL","SCOTT","17171","US PRESIDENT","OTHER","OTHER","26","2469","20250821","TOTAL"
"2000","ILLINOIS","IL","SCOTT","17171","US PRESIDENT","RALPH NADER","GREEN","31","2469","20250821","TOTAL"
"2000","ILLINOIS","IL","SHELBY","17173","US PRESIDENT","AL GORE","DEMOCRAT","4018","10163","20250821","TOTAL"
"2000","ILLINOIS","IL","SHELBY","17173","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5851","10163","20250821","TOTAL"
"2000","ILLINOIS","IL","SHELBY","17173","US PRESIDENT","OTHER","OTHER","132","10163","20250821","TOTAL"
"2000","ILLINOIS","IL","SHELBY","17173","US PRESIDENT","RALPH NADER","GREEN","162","10163","20250821","TOTAL"
"2000","ILLINOIS","IL","ST. CLAIR","17163","US PRESIDENT","AL GORE","DEMOCRAT","55961","100393","20250821","TOTAL"
"2000","ILLINOIS","IL","ST. CLAIR","17163","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","42299","100393","20250821","TOTAL"
"2000","ILLINOIS","IL","ST. CLAIR","17163","US PRESIDENT","OTHER","OTHER","564","100393","20250821","TOTAL"
"2000","ILLINOIS","IL","ST. CLAIR","17163","US PRESIDENT","RALPH NADER","GREEN","1569","100393","20250821","TOTAL"
"2000","ILLINOIS","IL","STARK","17175","US PRESIDENT","AL GORE","DEMOCRAT","1211","2989","20250821","TOTAL"
"2000","ILLINOIS","IL","STARK","17175","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1694","2989","20250821","TOTAL"
"2000","ILLINOIS","IL","STARK","17175","US PRESIDENT","OTHER","OTHER","29","2989","20250821","TOTAL"
"2000","ILLINOIS","IL","STARK","17175","US PRESIDENT","RALPH NADER","GREEN","55","2989","20250821","TOTAL"
"2000","ILLINOIS","IL","STEPHENSON","17177","US PRESIDENT","AL GORE","DEMOCRAT","8062","19378","20250821","TOTAL"
"2000","ILLINOIS","IL","STEPHENSON","17177","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10715","19378","20250821","TOTAL"
"2000","ILLINOIS","IL","STEPHENSON","17177","US PRESIDENT","OTHER","OTHER","125","19378","20250821","TOTAL"
"2000","ILLINOIS","IL","STEPHENSON","17177","US PRESIDENT","RALPH NADER","GREEN","476","19378","20250821","TOTAL"
"2000","ILLINOIS","IL","TAZEWELL","17179","US PRESIDENT","AL GORE","DEMOCRAT","25379","58348","20250821","TOTAL"
"2000","ILLINOIS","IL","TAZEWELL","17179","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","31537","58348","20250821","TOTAL"
"2000","ILLINOIS","IL","TAZEWELL","17179","US PRESIDENT","OTHER","OTHER","410","58348","20250821","TOTAL"
"2000","ILLINOIS","IL","TAZEWELL","17179","US PRESIDENT","RALPH NADER","GREEN","1022","58348","20250821","TOTAL"
"2000","ILLINOIS","IL","UNION","17181","US PRESIDENT","AL GORE","DEMOCRAT","3982","8660","20250821","TOTAL"
"2000","ILLINOIS","IL","UNION","17181","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4397","8660","20250821","TOTAL"
"2000","ILLINOIS","IL","UNION","17181","US PRESIDENT","OTHER","OTHER","92","8660","20250821","TOTAL"
"2000","ILLINOIS","IL","UNION","17181","US PRESIDENT","RALPH NADER","GREEN","189","8660","20250821","TOTAL"
"2000","ILLINOIS","IL","VERMILION","17183","US PRESIDENT","AL GORE","DEMOCRAT","15406","32100","20250821","TOTAL"
"2000","ILLINOIS","IL","VERMILION","17183","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","15783","32100","20250821","TOTAL"
"2000","ILLINOIS","IL","VERMILION","17183","US PRESIDENT","OTHER","OTHER","306","32100","20250821","TOTAL"
"2000","ILLINOIS","IL","VERMILION","17183","US PRESIDENT","RALPH NADER","GREEN","605","32100","20250821","TOTAL"
"2000","ILLINOIS","IL","WABASH","17185","US PRESIDENT","AL GORE","DEMOCRAT","1987","5508","20250821","TOTAL"
"2000","ILLINOIS","IL","WABASH","17185","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3406","5508","20250821","TOTAL"
"2000","ILLINOIS","IL","WABASH","17185","US PRESIDENT","OTHER","OTHER","40","5508","20250821","TOTAL"
"2000","ILLINOIS","IL","WABASH","17185","US PRESIDENT","RALPH NADER","GREEN","75","5508","20250821","TOTAL"
"2000","ILLINOIS","IL","WARREN","17187","US PRESIDENT","AL GORE","DEMOCRAT","3524","7631","20250821","TOTAL"
"2000","ILLINOIS","IL","WARREN","17187","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3899","7631","20250821","TOTAL"
"2000","ILLINOIS","IL","WARREN","17187","US PRESIDENT","OTHER","OTHER","78","7631","20250821","TOTAL"
"2000","ILLINOIS","IL","WARREN","17187","US PRESIDENT","RALPH NADER","GREEN","130","7631","20250821","TOTAL"
"2000","ILLINOIS","IL","WASHINGTON","17189","US PRESIDENT","AL GORE","DEMOCRAT","2638","7138","20250821","TOTAL"
"2000","ILLINOIS","IL","WASHINGTON","17189","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4353","7138","20250821","TOTAL"
"2000","ILLINOIS","IL","WASHINGTON","17189","US PRESIDENT","OTHER","OTHER","51","7138","20250821","TOTAL"
"2000","ILLINOIS","IL","WASHINGTON","17189","US PRESIDENT","RALPH NADER","GREEN","96","7138","20250821","TOTAL"
"2000","ILLINOIS","IL","WAYNE","17191","US PRESIDENT","AL GORE","DEMOCRAT","2209","7693","20250821","TOTAL"
"2000","ILLINOIS","IL","WAYNE","17191","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5347","7693","20250821","TOTAL"
"2000","ILLINOIS","IL","WAYNE","17191","US PRESIDENT","OTHER","OTHER","60","7693","20250821","TOTAL"
"2000","ILLINOIS","IL","WAYNE","17191","US PRESIDENT","RALPH NADER","GREEN","77","7693","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITE","17193","US PRESIDENT","AL GORE","DEMOCRAT","2958","7637","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITE","17193","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4521","7637","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITE","17193","US PRESIDENT","OTHER","OTHER","45","7637","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITE","17193","US PRESIDENT","RALPH NADER","GREEN","113","7637","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITESIDE","17195","US PRESIDENT","AL GORE","DEMOCRAT","12886","24837","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITESIDE","17195","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11252","24837","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITESIDE","17195","US PRESIDENT","OTHER","OTHER","184","24837","20250821","TOTAL"
"2000","ILLINOIS","IL","WHITESIDE","17195","US PRESIDENT","RALPH NADER","GREEN","515","24837","20250821","TOTAL"
"2000","ILLINOIS","IL","WILL","17197","US PRESIDENT","AL GORE","DEMOCRAT","90902","191670","20250821","TOTAL"
"2000","ILLINOIS","IL","WILL","17197","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","95828","191670","20250821","TOTAL"
"2000","ILLINOIS","IL","WILL","17197","US PRESIDENT","OTHER","OTHER","1171","191670","20250821","TOTAL"
"2000","ILLINOIS","IL","WILL","17197","US PRESIDENT","RALPH NADER","GREEN","3769","191670","20250821","TOTAL"
"2000","ILLINOIS","IL","WILLIAMSON","17199","US PRESIDENT","AL GORE","DEMOCRAT","12192","26939","20250821","TOTAL"
"2000","ILLINOIS","IL","WILLIAMSON","17199","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","14012","26939","20250821","TOTAL"
"2000","ILLINOIS","IL","WILLIAMSON","17199","US PRESIDENT","OTHER","OTHER","259","26939","20250821","TOTAL"
"2000","ILLINOIS","IL","WILLIAMSON","17199","US PRESIDENT","RALPH NADER","GREEN","476","26939","20250821","TOTAL"
"2000","ILLINOIS","IL","WINNEBAGO","17201","US PRESIDENT","AL GORE","DEMOCRAT","51981","109297","20250821","TOTAL"
"2000","ILLINOIS","IL","WINNEBAGO","17201","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","53816","109297","20250821","TOTAL"
"2000","ILLINOIS","IL","WINNEBAGO","17201","US PRESIDENT","OTHER","OTHER","863","109297","20250821","TOTAL"
"2000","ILLINOIS","IL","WINNEBAGO","17201","US PRESIDENT","RALPH NADER","GREEN","2637","109297","20250821","TOTAL"
"2000","ILLINOIS","IL","WOODFORD","17203","US PRESIDENT","AL GORE","DEMOCRAT","5529","16793","20250821","TOTAL"
"2000","ILLINOIS","IL","WOODFORD","17203","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10905","16793","20250821","TOTAL"
"2000","ILLINOIS","IL","WOODFORD","17203","US PRESIDENT","OTHER","OTHER","96","16793","20250821","TOTAL"
"2000","ILLINOIS","IL","WOODFORD","17203","US PRESIDENT","RALPH NADER","GREEN","263","16793","20250821","TOTAL"
"2000","INDIANA","IN","ADAMS","18001","US PRESIDENT","AL GORE","DEMOCRAT","3775","12590","20250821","TOTAL"
"2000","INDIANA","IN","ADAMS","18001","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","8555","12590","20250821","TOTAL"
"2000","INDIANA","IN","ADAMS","18001","US PRESIDENT","OTHER","OTHER","215","12590","20250821","TOTAL"
"2000","INDIANA","IN","ADAMS","18001","US PRESIDENT","RALPH NADER","GREEN","45","12590","20250821","TOTAL"
"2000","INDIANA","IN","ALLEN","18003","US PRESIDENT","AL GORE","DEMOCRAT","41636","114320","20250821","TOTAL"
"2000","INDIANA","IN","ALLEN","18003","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","70426","114320","20250821","TOTAL"
"2000","INDIANA","IN","ALLEN","18003","US PRESIDENT","OTHER","OTHER","1702","114320","20250821","TOTAL"
"2000","INDIANA","IN","ALLEN","18003","US PRESIDENT","RALPH NADER","GREEN","556","114320","20250821","TOTAL"
"2000","INDIANA","IN","BARTHOLOMEW","18005","US PRESIDENT","AL GORE","DEMOCRAT","9015","25769","20250821","TOTAL"
"2000","INDIANA","IN","BARTHOLOMEW","18005","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","16200","25769","20250821","TOTAL"
"2000","INDIANA","IN","BARTHOLOMEW","18005","US PRESIDENT","OTHER","OTHER","373","25769","20250821","TOTAL"
"2000","INDIANA","IN","BARTHOLOMEW","18005","US PRESIDENT","RALPH NADER","GREEN","181","25769","20250821","TOTAL"
"2000","INDIANA","IN","BENTON","18007","US PRESIDENT","AL GORE","DEMOCRAT","1328","3874","20250821","TOTAL"
"2000","INDIANA","IN","BENTON","18007","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2441","3874","20250821","TOTAL"
"2000","INDIANA","IN","BENTON","18007","US PRESIDENT","OTHER","OTHER","85","3874","20250821","TOTAL"
"2000","INDIANA","IN","BENTON","18007","US PRESIDENT","RALPH NADER","GREEN","20","3874","20250821","TOTAL"
"2000","INDIANA","IN","BLACKFORD","18009","US PRESIDENT","AL GORE","DEMOCRAT","2103","4893","20250821","TOTAL"
"2000","INDIANA","IN","BLACKFORD","18009","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2699","4893","20250821","TOTAL"
"2000","INDIANA","IN","BLACKFORD","18009","US PRESIDENT","OTHER","OTHER","73","4893","20250821","TOTAL"
"2000","INDIANA","IN","BLACKFORD","18009","US PRESIDENT","RALPH NADER","GREEN","18","4893","20250821","TOTAL"
"2000","INDIANA","IN","BOONE","18011","US PRESIDENT","AL GORE","DEMOCRAT","4763","18396","20250821","TOTAL"
"2000","INDIANA","IN","BOONE","18011","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","13161","18396","20250821","TOTAL"
"2000","INDIANA","IN","BOONE","18011","US PRESIDENT","OTHER","OTHER","276","18396","20250821","TOTAL"
"2000","INDIANA","IN","BOONE","18011","US PRESIDENT","RALPH NADER","GREEN","196","18396","20250821","TOTAL"
"2000","INDIANA","IN","BROWN","18013","US PRESIDENT","AL GORE","DEMOCRAT","2608","6817","20250821","TOTAL"
"2000","INDIANA","IN","BROWN","18013","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3871","6817","20250821","TOTAL"
"2000","INDIANA","IN","BROWN","18013","US PRESIDENT","OTHER","OTHER","128","6817","20250821","TOTAL"
"2000","INDIANA","IN","BROWN","18013","US PRESIDENT","RALPH NADER","GREEN","210","6817","20250821","TOTAL"
"2000","INDIANA","IN","CARROLL","18015","US PRESIDENT","AL GORE","DEMOCRAT","2965","8268","20250821","TOTAL"
"2000","INDIANA","IN","CARROLL","18015","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5102","8268","20250821","TOTAL"
"2000","INDIANA","IN","CARROLL","18015","US PRESIDENT","OTHER","OTHER","114","8268","20250821","TOTAL"
"2000","INDIANA","IN","CARROLL","18015","US PRESIDENT","RALPH NADER","GREEN","87","8268","20250821","TOTAL"
"2000","INDIANA","IN","CASS","18017","US PRESIDENT","AL GORE","DEMOCRAT","5412","15106","20250821","TOTAL"
"2000","INDIANA","IN","CASS","18017","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9305","15106","20250821","TOTAL"
"2000","INDIANA","IN","CASS","18017","US PRESIDENT","OTHER","OTHER","389","15106","20250821","TOTAL"
"2000","INDIANA","IN","CASS","18017","US PRESIDENT","RALPH NADER","GREEN","0","15106","20250821","TOTAL"
"2000","INDIANA","IN","CLARK","18019","US PRESIDENT","AL GORE","DEMOCRAT","17360","37336","20250821","TOTAL"
"2000","INDIANA","IN","CLARK","18019","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","19417","37336","20250821","TOTAL"
"2000","INDIANA","IN","CLARK","18019","US PRESIDENT","OTHER","OTHER","347","37336","20250821","TOTAL"
"2000","INDIANA","IN","CLARK","18019","US PRESIDENT","RALPH NADER","GREEN","212","37336","20250821","TOTAL"
"2000","INDIANA","IN","CLAY","18021","US PRESIDENT","AL GORE","DEMOCRAT","3605","10158","20250821","TOTAL"
"2000","INDIANA","IN","CLAY","18021","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6393","10158","20250821","TOTAL"
"2000","INDIANA","IN","CLAY","18021","US PRESIDENT","OTHER","OTHER","141","10158","20250821","TOTAL"
"2000","INDIANA","IN","CLAY","18021","US PRESIDENT","RALPH NADER","GREEN","19","10158","20250821","TOTAL"
"2000","INDIANA","IN","CLINTON","18023","US PRESIDENT","AL GORE","DEMOCRAT","3643","10991","20250821","TOTAL"
"2000","INDIANA","IN","CLINTON","18023","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7141","10991","20250821","TOTAL"
"2000","INDIANA","IN","CLINTON","18023","US PRESIDENT","OTHER","OTHER","167","10991","20250821","TOTAL"
"2000","INDIANA","IN","CLINTON","18023","US PRESIDENT","RALPH NADER","GREEN","40","10991","20250821","TOTAL"
"2000","INDIANA","IN","CRAWFORD","18025","US PRESIDENT","AL GORE","DEMOCRAT","1817","4209","20250821","TOTAL"
"2000","INDIANA","IN","CRAWFORD","18025","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2327","4209","20250821","TOTAL"
"2000","INDIANA","IN","CRAWFORD","18025","US PRESIDENT","OTHER","OTHER","48","4209","20250821","TOTAL"
"2000","INDIANA","IN","CRAWFORD","18025","US PRESIDENT","RALPH NADER","GREEN","17","4209","20250821","TOTAL"
"2000","INDIANA","IN","DAVIESS","18027","US PRESIDENT","AL GORE","DEMOCRAT","2697","9761","20250821","TOTAL"
"2000","INDIANA","IN","DAVIESS","18027","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6872","9761","20250821","TOTAL"
"2000","INDIANA","IN","DAVIESS","18027","US PRESIDENT","OTHER","OTHER","143","9761","20250821","TOTAL"
"2000","INDIANA","IN","DAVIESS","18027","US PRESIDENT","RALPH NADER","GREEN","49","9761","20250821","TOTAL"
"2000","INDIANA","IN","DEARBORN","18029","US PRESIDENT","AL GORE","DEMOCRAT","6020","17650","20250821","TOTAL"
"2000","INDIANA","IN","DEARBORN","18029","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11452","17650","20250821","TOTAL"
"2000","INDIANA","IN","DEARBORN","18029","US PRESIDENT","OTHER","OTHER","178","17650","20250821","TOTAL"
"2000","INDIANA","IN","DEARBORN","18029","US PRESIDENT","RALPH NADER","GREEN","0","17650","20250821","TOTAL"
"2000","INDIANA","IN","DECATUR","18031","US PRESIDENT","AL GORE","DEMOCRAT","2889","9171","20250821","TOTAL"
"2000","INDIANA","IN","DECATUR","18031","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6115","9171","20250821","TOTAL"
"2000","INDIANA","IN","DECATUR","18031","US PRESIDENT","OTHER","OTHER","156","9171","20250821","TOTAL"
"2000","INDIANA","IN","DECATUR","18031","US PRESIDENT","RALPH NADER","GREEN","11","9171","20250821","TOTAL"
"2000","INDIANA","IN","DEKALB","18033","US PRESIDENT","AL GORE","DEMOCRAT","4776","13785","20250821","TOTAL"
"2000","INDIANA","IN","DEKALB","18033","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","8701","13785","20250821","TOTAL"
"2000","INDIANA","IN","DEKALB","18033","US PRESIDENT","OTHER","OTHER","237","13785","20250821","TOTAL"
"2000","INDIANA","IN","DEKALB","18033","US PRESIDENT","RALPH NADER","GREEN","71","13785","20250821","TOTAL"
"2000","INDIANA","IN","DELAWARE","18035","US PRESIDENT","AL GORE","DEMOCRAT","20876","44147","20250821","TOTAL"
"2000","INDIANA","IN","DELAWARE","18035","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","22105","44147","20250821","TOTAL"
"2000","INDIANA","IN","DELAWARE","18035","US PRESIDENT","OTHER","OTHER","780","44147","20250821","TOTAL"
"2000","INDIANA","IN","DELAWARE","18035","US PRESIDENT","RALPH NADER","GREEN","386","44147","20250821","TOTAL"
"2000","INDIANA","IN","DUBOIS","18037","US PRESIDENT","AL GORE","DEMOCRAT","5090","15504","20250821","TOTAL"
"2000","INDIANA","IN","DUBOIS","18037","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10134","15504","20250821","TOTAL"
"2000","INDIANA","IN","DUBOIS","18037","US PRESIDENT","OTHER","OTHER","238","15504","20250821","TOTAL"
"2000","INDIANA","IN","DUBOIS","18037","US PRESIDENT","RALPH NADER","GREEN","42","15504","20250821","TOTAL"
"2000","INDIANA","IN","ELKHART","18039","US PRESIDENT","AL GORE","DEMOCRAT","16402","54482","20250821","TOTAL"
"2000","INDIANA","IN","ELKHART","18039","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","36756","54482","20250821","TOTAL"
"2000","INDIANA","IN","ELKHART","18039","US PRESIDENT","OTHER","OTHER","682","54482","20250821","TOTAL"
"2000","INDIANA","IN","ELKHART","18039","US PRESIDENT","RALPH NADER","GREEN","642","54482","20250821","TOTAL"
"2000","INDIANA","IN","FAYETTE","18041","US PRESIDENT","AL GORE","DEMOCRAT","3415","8647","20250821","TOTAL"
"2000","INDIANA","IN","FAYETTE","18041","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5060","8647","20250821","TOTAL"
"2000","INDIANA","IN","FAYETTE","18041","US PRESIDENT","OTHER","OTHER","141","8647","20250821","TOTAL"
"2000","INDIANA","IN","FAYETTE","18041","US PRESIDENT","RALPH NADER","GREEN","31","8647","20250821","TOTAL"
"2000","INDIANA","IN","FLOYD","18043","US PRESIDENT","AL GORE","DEMOCRAT","13209","30030","20250821","TOTAL"
"2000","INDIANA","IN","FLOYD","18043","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","16486","30030","20250821","TOTAL"
"2000","INDIANA","IN","FLOYD","18043","US PRESIDENT","OTHER","OTHER","283","30030","20250821","TOTAL"
"2000","INDIANA","IN","FLOYD","18043","US PRESIDENT","RALPH NADER","GREEN","52","30030","20250821","TOTAL"
"2000","INDIANA","IN","FOUNTAIN","18045","US PRESIDENT","AL GORE","DEMOCRAT","2717","7281","20250821","TOTAL"
"2000","INDIANA","IN","FOUNTAIN","18045","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4408","7281","20250821","TOTAL"
"2000","INDIANA","IN","FOUNTAIN","18045","US PRESIDENT","OTHER","OTHER","138","7281","20250821","TOTAL"
"2000","INDIANA","IN","FOUNTAIN","18045","US PRESIDENT","RALPH NADER","GREEN","18","7281","20250821","TOTAL"
"2000","INDIANA","IN","FRANKLIN","18047","US PRESIDENT","AL GORE","DEMOCRAT","2591","8339","20250821","TOTAL"
"2000","INDIANA","IN","FRANKLIN","18047","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5587","8339","20250821","TOTAL"
"2000","INDIANA","IN","FRANKLIN","18047","US PRESIDENT","OTHER","OTHER","136","8339","20250821","TOTAL"
"2000","INDIANA","IN","FRANKLIN","18047","US PRESIDENT","RALPH NADER","GREEN","25","8339","20250821","TOTAL"
"2000","INDIANA","IN","FULTON","18049","US PRESIDENT","AL GORE","DEMOCRAT","2960","8327","20250821","TOTAL"
"2000","INDIANA","IN","FULTON","18049","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5218","8327","20250821","TOTAL"
"2000","INDIANA","IN","FULTON","18049","US PRESIDENT","OTHER","OTHER","112","8327","20250821","TOTAL"
"2000","INDIANA","IN","FULTON","18049","US PRESIDENT","RALPH NADER","GREEN","37","8327","20250821","TOTAL"
"2000","INDIANA","IN","GIBSON","18051","US PRESIDENT","AL GORE","DEMOCRAT","5802","13772","20250821","TOTAL"
"2000","INDIANA","IN","GIBSON","18051","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7734","13772","20250821","TOTAL"
"2000","INDIANA","IN","GIBSON","18051","US PRESIDENT","OTHER","OTHER","159","13772","20250821","TOTAL"
"2000","INDIANA","IN","GIBSON","18051","US PRESIDENT","RALPH NADER","GREEN","77","13772","20250821","TOTAL"
"2000","INDIANA","IN","GRANT","18053","US PRESIDENT","AL GORE","DEMOCRAT","9712","26386","20250821","TOTAL"
"2000","INDIANA","IN","GRANT","18053","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","16153","26386","20250821","TOTAL"
"2000","INDIANA","IN","GRANT","18053","US PRESIDENT","OTHER","OTHER","437","26386","20250821","TOTAL"
"2000","INDIANA","IN","GRANT","18053","US PRESIDENT","RALPH NADER","GREEN","84","26386","20250821","TOTAL"
"2000","INDIANA","IN","GREENE","18055","US PRESIDENT","AL GORE","DEMOCRAT","4898","12619","20250821","TOTAL"
