"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2004","GEORGIA","GA","WEBSTER","13307","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","485","1004","20250821","TOTAL"
"2004","GEORGIA","GA","WEBSTER","13307","US PRESIDENT","JOHN KERRY","DEMOCRAT","515","1004","20250821","TOTAL"
"2004","GEORGIA","GA","WEBSTER","13307","US PRESIDENT","OTHER","OTHER","4","1004","20250821","TOTAL"
"2004","GEORGIA","GA","WHEELER","13309","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1192","2049","20250821","TOTAL"
"2004","GEORGIA","GA","WHEELER","13309","US PRESIDENT","JOHN KERRY","DEMOCRAT","847","2049","20250821","TOTAL"
"2004","GEORGIA","GA","WHEELER","13309","US PRESIDENT","OTHER","OTHER","10","2049","20250821","TOTAL"
"2004","GEORGIA","GA","WHITE","13311","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7403","9483","20250821","TOTAL"
"2004","GEORGIA","GA","WHITE","13311","US PRESIDENT","JOHN KERRY","DEMOCRAT","2016","9483","20250821","TOTAL"
"2004","GEORGIA","GA","WHITE","13311","US PRESIDENT","OTHER","OTHER","64","9483","20250821","TOTAL"
"2004","GEORGIA","GA","WHITFIELD","13313","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","19297","26356","20250821","TOTAL"
"2004","GEORGIA","GA","WHITFIELD","13313","US PRESIDENT","JOHN KERRY","DEMOCRAT","6933","26356","20250821","TOTAL"
"2004","GEORGIA","GA","WHITFIELD","13313","US PRESIDENT","OTHER","OTHER","126","26356","20250821","TOTAL"
"2004","GEORGIA","GA","WILCOX","13315","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1705","2613","20250821","TOTAL"
"2004","GEORGIA","GA","WILCOX","13315","US PRESIDENT","JOHN KERRY","DEMOCRAT","902","2613","20250821","TOTAL"
"2004","GEORGIA","GA","WILCOX","13315","US PRESIDENT","OTHER","OTHER","6","2613","20250821","TOTAL"
"2004","GEORGIA","GA","WILKES","13317","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2490","4543","20250821","TOTAL"
"2004","GEORGIA","GA","WILKES","13317","US PRESIDENT","JOHN KERRY","DEMOCRAT","2028","4543","20250821","TOTAL"
"2004","GEORGIA","GA","WILKES","13317","US PRESIDENT","OTHER","OTHER","25","4543","20250821","TOTAL"
"2004","GEORGIA","GA","WILKINSON","13319","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2261","4514","20250821","TOTAL"
"2004","GEORGIA","GA","WILKINSON","13319","US PRESIDENT","JOHN KERRY","DEMOCRAT","2235","4514","20250821","TOTAL"
"2004","GEORGIA","GA","WILKINSON","13319","US PRESIDENT","OTHER","OTHER","18","4514","20250821","TOTAL"
"2004","GEORGIA","GA","WORTH","13321","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5105","7348","20250821","TOTAL"
"2004","GEORGIA","GA","WORTH","13321","US PRESIDENT","JOHN KERRY","DEMOCRAT","2219","7348","20250821","TOTAL"
"2004","GEORGIA","GA","WORTH","13321","US PRESIDENT","OTHER","OTHER","24","7348","20250821","TOTAL"
"2004","HAWAII","HI","HAWAII","15001","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","22032","57702","20250821","TOTAL"
"2004","HAWAII","HI","HAWAII","15001","US PRESIDENT","JOHN KERRY","DEMOCRAT","35116","57702","20250821","TOTAL"
"2004","HAWAII","HI","HAWAII","15001","US PRESIDENT","OTHER","OTHER","554","57702","20250821","TOTAL"
"2004","HAWAII","HI","HONOLULU","15003","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","144157","298547","20250821","TOTAL"
"2004","HAWAII","HI","HONOLULU","15003","US PRESIDENT","JOHN KERRY","DEMOCRAT","152500","298547","20250821","TOTAL"
"2004","HAWAII","HI","HONOLULU","15003","US PRESIDENT","OTHER","OTHER","1890","298547","20250821","TOTAL"
"2004","HAWAII","HI","KAUAI","15007","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9740","24876","20250821","TOTAL"
"2004","HAWAII","HI","KAUAI","15007","US PRESIDENT","JOHN KERRY","DEMOCRAT","14916","24876","20250821","TOTAL"
"2004","HAWAII","HI","KAUAI","15007","US PRESIDENT","OTHER","OTHER","220","24876","20250821","TOTAL"
"2004","HAWAII","HI","MAUI","15009","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","18187","47430","20250821","TOTAL"
"2004","HAWAII","HI","MAUI","15009","US PRESIDENT","JOHN KERRY","DEMOCRAT","28803","47430","20250821","TOTAL"
"2004","HAWAII","HI","MAUI","15009","US PRESIDENT","OTHER","OTHER","440","47430","20250821","TOTAL"
"2004","IDAHO","ID","ADA","16001","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","94641","155002","20250821","TOTAL"
"2004","IDAHO","ID","ADA","16001","US PRESIDENT","JOHN KERRY","DEMOCRAT","58523","155002","20250821","TOTAL"
"2004","IDAHO","ID","ADA","16001","US PRESIDENT","OTHER","OTHER","1838","155002","20250821","TOTAL"
"2004","IDAHO","ID","ADAMS","16003","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1468","2063","20250821","TOTAL"
"2004","IDAHO","ID","ADAMS","16003","US PRESIDENT","JOHN KERRY","DEMOCRAT","555","2063","20250821","TOTAL"
"2004","IDAHO","ID","ADAMS","16003","US PRESIDENT","OTHER","OTHER","40","2063","20250821","TOTAL"
"2004","IDAHO","ID","BANNOCK","16005","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","21479","34843","20250821","TOTAL"
"2004","IDAHO","ID","BANNOCK","16005","US PRESIDENT","JOHN KERRY","DEMOCRAT","12903","34843","20250821","TOTAL"
"2004","IDAHO","ID","BANNOCK","16005","US PRESIDENT","OTHER","OTHER","461","34843","20250821","TOTAL"
"2004","IDAHO","ID","BEAR LAKE","16007","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2506","3040","20250821","TOTAL"
"2004","IDAHO","ID","BEAR LAKE","16007","US PRESIDENT","JOHN KERRY","DEMOCRAT","494","3040","20250821","TOTAL"
"2004","IDAHO","ID","BEAR LAKE","16007","US PRESIDENT","OTHER","OTHER","40","3040","20250821","TOTAL"
"2004","IDAHO","ID","BENEWAH","16009","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2823","4047","20250821","TOTAL"
"2004","IDAHO","ID","BENEWAH","16009","US PRESIDENT","JOHN KERRY","DEMOCRAT","1148","4047","20250821","TOTAL"
"2004","IDAHO","ID","BENEWAH","16009","US PRESIDENT","OTHER","OTHER","76","4047","20250821","TOTAL"
"2004","IDAHO","ID","BINGHAM","16011","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","12734","16564","20250821","TOTAL"
"2004","IDAHO","ID","BINGHAM","16011","US PRESIDENT","JOHN KERRY","DEMOCRAT","3605","16564","20250821","TOTAL"
"2004","IDAHO","ID","BINGHAM","16011","US PRESIDENT","OTHER","OTHER","225","16564","20250821","TOTAL"
"2004","IDAHO","ID","BLAINE","16013","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4034","10146","20250821","TOTAL"
"2004","IDAHO","ID","BLAINE","16013","US PRESIDENT","JOHN KERRY","DEMOCRAT","5992","10146","20250821","TOTAL"
"2004","IDAHO","ID","BLAINE","16013","US PRESIDENT","OTHER","OTHER","120","10146","20250821","TOTAL"
"2004","IDAHO","ID","BOISE","16015","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2501","3527","20250821","TOTAL"
"2004","IDAHO","ID","BOISE","16015","US PRESIDENT","JOHN KERRY","DEMOCRAT","970","3527","20250821","TOTAL"
"2004","IDAHO","ID","BOISE","16015","US PRESIDENT","OTHER","OTHER","56","3527","20250821","TOTAL"
"2004","IDAHO","ID","BONNER","16017","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10697","17681","20250821","TOTAL"
"2004","IDAHO","ID","BONNER","16017","US PRESIDENT","JOHN KERRY","DEMOCRAT","6649","17681","20250821","TOTAL"
"2004","IDAHO","ID","BONNER","16017","US PRESIDENT","OTHER","OTHER","335","17681","20250821","TOTAL"
"2004","IDAHO","ID","BONNEVILLE","16019","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","30048","38871","20250821","TOTAL"
"2004","IDAHO","ID","BONNEVILLE","16019","US PRESIDENT","JOHN KERRY","DEMOCRAT","8356","38871","20250821","TOTAL"
"2004","IDAHO","ID","BONNEVILLE","16019","US PRESIDENT","OTHER","OTHER","467","38871","20250821","TOTAL"
"2004","IDAHO","ID","BOUNDARY","16021","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3012","4378","20250821","TOTAL"
"2004","IDAHO","ID","BOUNDARY","16021","US PRESIDENT","JOHN KERRY","DEMOCRAT","1268","4378","20250821","TOTAL"
"2004","IDAHO","ID","BOUNDARY","16021","US PRESIDENT","OTHER","OTHER","98","4378","20250821","TOTAL"
"2004","IDAHO","ID","BUTTE","16023","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1077","1406","20250821","TOTAL"
"2004","IDAHO","ID","BUTTE","16023","US PRESIDENT","JOHN KERRY","DEMOCRAT","321","1406","20250821","TOTAL"
"2004","IDAHO","ID","BUTTE","16023","US PRESIDENT","OTHER","OTHER","8","1406","20250821","TOTAL"
"2004","IDAHO","ID","CAMAS","16025","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","450","595","20250821","TOTAL"
"2004","IDAHO","ID","CAMAS","16025","US PRESIDENT","JOHN KERRY","DEMOCRAT","139","595","20250821","TOTAL"
"2004","IDAHO","ID","CAMAS","16025","US PRESIDENT","OTHER","OTHER","6","595","20250821","TOTAL"
"2004","IDAHO","ID","CANYON","16027","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","41599","55692","20250821","TOTAL"
"2004","IDAHO","ID","CANYON","16027","US PRESIDENT","JOHN KERRY","DEMOCRAT","13415","55692","20250821","TOTAL"
"2004","IDAHO","ID","CANYON","16027","US PRESIDENT","OTHER","OTHER","678","55692","20250821","TOTAL"
"2004","IDAHO","ID","CARIBOU","16029","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2753","3281","20250821","TOTAL"
"2004","IDAHO","ID","CARIBOU","16029","US PRESIDENT","JOHN KERRY","DEMOCRAT","491","3281","20250821","TOTAL"
"2004","IDAHO","ID","CARIBOU","16029","US PRESIDENT","OTHER","OTHER","37","3281","20250821","TOTAL"
"2004","IDAHO","ID","CASSIA","16031","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6562","7821","20250821","TOTAL"
"2004","IDAHO","ID","CASSIA","16031","US PRESIDENT","JOHN KERRY","DEMOCRAT","1153","7821","20250821","TOTAL"
"2004","IDAHO","ID","CASSIA","16031","US PRESIDENT","OTHER","OTHER","106","7821","20250821","TOTAL"
"2004","IDAHO","ID","CLARK","16033","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","302","353","20250821","TOTAL"
"2004","IDAHO","ID","CLARK","16033","US PRESIDENT","JOHN KERRY","DEMOCRAT","46","353","20250821","TOTAL"
"2004","IDAHO","ID","CLARK","16033","US PRESIDENT","OTHER","OTHER","5","353","20250821","TOTAL"
"2004","IDAHO","ID","CLEARWATER","16035","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2839","4034","20250821","TOTAL"
"2004","IDAHO","ID","CLEARWATER","16035","US PRESIDENT","JOHN KERRY","DEMOCRAT","1117","4034","20250821","TOTAL"
"2004","IDAHO","ID","CLEARWATER","16035","US PRESIDENT","OTHER","OTHER","78","4034","20250821","TOTAL"
"2004","IDAHO","ID","CUSTER","16037","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1762","2358","20250821","TOTAL"
"2004","IDAHO","ID","CUSTER","16037","US PRESIDENT","JOHN KERRY","DEMOCRAT","559","2358","20250821","TOTAL"
"2004","IDAHO","ID","CUSTER","16037","US PRESIDENT","OTHER","OTHER","37","2358","20250821","TOTAL"
"2004","IDAHO","ID","ELMORE","16039","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6011","8059","20250821","TOTAL"
"2004","IDAHO","ID","ELMORE","16039","US PRESIDENT","JOHN KERRY","DEMOCRAT","1959","8059","20250821","TOTAL"
"2004","IDAHO","ID","ELMORE","16039","US PRESIDENT","OTHER","OTHER","89","8059","20250821","TOTAL"
"2004","IDAHO","ID","FRANKLIN","16041","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4527","5054","20250821","TOTAL"
"2004","IDAHO","ID","FRANKLIN","16041","US PRESIDENT","JOHN KERRY","DEMOCRAT","456","5054","20250821","TOTAL"
"2004","IDAHO","ID","FRANKLIN","16041","US PRESIDENT","OTHER","OTHER","71","5054","20250821","TOTAL"
"2004","IDAHO","ID","FREMONT","16043","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4965","5769","20250821","TOTAL"
"2004","IDAHO","ID","FREMONT","16043","US PRESIDENT","JOHN KERRY","DEMOCRAT","741","5769","20250821","TOTAL"
"2004","IDAHO","ID","FREMONT","16043","US PRESIDENT","OTHER","OTHER","63","5769","20250821","TOTAL"
"2004","IDAHO","ID","GEM","16045","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5416","7134","20250821","TOTAL"
"2004","IDAHO","ID","GEM","16045","US PRESIDENT","JOHN KERRY","DEMOCRAT","1628","7134","20250821","TOTAL"
"2004","IDAHO","ID","GEM","16045","US PRESIDENT","OTHER","OTHER","90","7134","20250821","TOTAL"
"2004","IDAHO","ID","GOODING","16047","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3973","5325","20250821","TOTAL"
"2004","IDAHO","ID","GOODING","16047","US PRESIDENT","JOHN KERRY","DEMOCRAT","1278","5325","20250821","TOTAL"
"2004","IDAHO","ID","GOODING","16047","US PRESIDENT","OTHER","OTHER","74","5325","20250821","TOTAL"
"2004","IDAHO","ID","IDAHO","16049","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6017","7965","20250821","TOTAL"
"2004","IDAHO","ID","IDAHO","16049","US PRESIDENT","JOHN KERRY","DEMOCRAT","1689","7965","20250821","TOTAL"
"2004","IDAHO","ID","IDAHO","16049","US PRESIDENT","OTHER","OTHER","259","7965","20250821","TOTAL"
"2004","IDAHO","ID","JEFFERSON","16051","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","7703","8906","20250821","TOTAL"
"2004","IDAHO","ID","JEFFERSON","16051","US PRESIDENT","JOHN KERRY","DEMOCRAT","1084","8906","20250821","TOTAL"
"2004","IDAHO","ID","JEFFERSON","16051","US PRESIDENT","OTHER","OTHER","119","8906","20250821","TOTAL"
"2004","IDAHO","ID","JEROME","16053","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5177","6580","20250821","TOTAL"
"2004","IDAHO","ID","JEROME","16053","US PRESIDENT","JOHN KERRY","DEMOCRAT","1344","6580","20250821","TOTAL"
"2004","IDAHO","ID","JEROME","16053","US PRESIDENT","OTHER","OTHER","59","6580","20250821","TOTAL"
"2004","IDAHO","ID","KOOTENAI","16055","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","36173","54596","20250821","TOTAL"
"2004","IDAHO","ID","KOOTENAI","16055","US PRESIDENT","JOHN KERRY","DEMOCRAT","17584","54596","20250821","TOTAL"
"2004","IDAHO","ID","KOOTENAI","16055","US PRESIDENT","OTHER","OTHER","839","54596","20250821","TOTAL"
"2004","IDAHO","ID","LATAH","16057","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","8686","17547","20250821","TOTAL"
"2004","IDAHO","ID","LATAH","16057","US PRESIDENT","JOHN KERRY","DEMOCRAT","8430","17547","20250821","TOTAL"
"2004","IDAHO","ID","LATAH","16057","US PRESIDENT","OTHER","OTHER","431","17547","20250821","TOTAL"
"2004","IDAHO","ID","LEMHI","16059","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3079","4053","20250821","TOTAL"
"2004","IDAHO","ID","LEMHI","16059","US PRESIDENT","JOHN KERRY","DEMOCRAT","915","4053","20250821","TOTAL"
"2004","IDAHO","ID","LEMHI","16059","US PRESIDENT","OTHER","OTHER","59","4053","20250821","TOTAL"
"2004","IDAHO","ID","LEWIS","16061","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1359","1820","20250821","TOTAL"
"2004","IDAHO","ID","LEWIS","16061","US PRESIDENT","JOHN KERRY","DEMOCRAT","440","1820","20250821","TOTAL"
"2004","IDAHO","ID","LEWIS","16061","US PRESIDENT","OTHER","OTHER","21","1820","20250821","TOTAL"
"2004","IDAHO","ID","LINCOLN","16063","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1388","1875","20250821","TOTAL"
"2004","IDAHO","ID","LINCOLN","16063","US PRESIDENT","JOHN KERRY","DEMOCRAT","466","1875","20250821","TOTAL"
"2004","IDAHO","ID","LINCOLN","16063","US PRESIDENT","OTHER","OTHER","21","1875","20250821","TOTAL"
"2004","IDAHO","ID","MADISON","16065","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10693","11637","20250821","TOTAL"
"2004","IDAHO","ID","MADISON","16065","US PRESIDENT","JOHN KERRY","DEMOCRAT","826","11637","20250821","TOTAL"
"2004","IDAHO","ID","MADISON","16065","US PRESIDENT","OTHER","OTHER","118","11637","20250821","TOTAL"
"2004","IDAHO","ID","MINIDOKA","16067","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5797","7200","20250821","TOTAL"
"2004","IDAHO","ID","MINIDOKA","16067","US PRESIDENT","JOHN KERRY","DEMOCRAT","1331","7200","20250821","TOTAL"
"2004","IDAHO","ID","MINIDOKA","16067","US PRESIDENT","OTHER","OTHER","72","7200","20250821","TOTAL"
"2004","IDAHO","ID","NEZ PERCE","16069","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11009","17700","20250821","TOTAL"
"2004","IDAHO","ID","NEZ PERCE","16069","US PRESIDENT","JOHN KERRY","DEMOCRAT","6476","17700","20250821","TOTAL"
"2004","IDAHO","ID","NEZ PERCE","16069","US PRESIDENT","OTHER","OTHER","215","17700","20250821","TOTAL"
"2004","IDAHO","ID","ONEIDA","16071","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1789","2133","20250821","TOTAL"
"2004","IDAHO","ID","ONEIDA","16071","US PRESIDENT","JOHN KERRY","DEMOCRAT","304","2133","20250821","TOTAL"
"2004","IDAHO","ID","ONEIDA","16071","US PRESIDENT","OTHER","OTHER","40","2133","20250821","TOTAL"
"2004","IDAHO","ID","OWYHEE","16073","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2859","3590","20250821","TOTAL"
"2004","IDAHO","ID","OWYHEE","16073","US PRESIDENT","JOHN KERRY","DEMOCRAT","685","3590","20250821","TOTAL"
"2004","IDAHO","ID","OWYHEE","16073","US PRESIDENT","OTHER","OTHER","46","3590","20250821","TOTAL"
"2004","IDAHO","ID","PAYETTE","16075","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","6256","8180","20250821","TOTAL"
"2004","IDAHO","ID","PAYETTE","16075","US PRESIDENT","JOHN KERRY","DEMOCRAT","1848","8180","20250821","TOTAL"
"2004","IDAHO","ID","PAYETTE","16075","US PRESIDENT","OTHER","OTHER","76","8180","20250821","TOTAL"
"2004","IDAHO","ID","POWER","16077","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2105","2958","20250821","TOTAL"
"2004","IDAHO","ID","POWER","16077","US PRESIDENT","JOHN KERRY","DEMOCRAT","829","2958","20250821","TOTAL"
"2004","IDAHO","ID","POWER","16077","US PRESIDENT","OTHER","OTHER","24","2958","20250821","TOTAL"
"2004","IDAHO","ID","SHOSHONE","16079","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2922","5337","20250821","TOTAL"
"2004","IDAHO","ID","SHOSHONE","16079","US PRESIDENT","JOHN KERRY","DEMOCRAT","2331","5337","20250821","TOTAL"
"2004","IDAHO","ID","SHOSHONE","16079","US PRESIDENT","OTHER","OTHER","84","5337","20250821","TOTAL"
"2004","IDAHO","ID","TETON","16081","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2235","3690","20250821","TOTAL"
"2004","IDAHO","ID","TETON","16081","US PRESIDENT","JOHN KERRY","DEMOCRAT","1416","3690","20250821","TOTAL"
"2004","IDAHO","ID","TETON","16081","US PRESIDENT","OTHER","OTHER","39","3690","20250821","TOTAL"
"2004","IDAHO","ID","TWIN FALLS","16083","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","19672","26435","20250821","TOTAL"
"2004","IDAHO","ID","TWIN FALLS","16083","US PRESIDENT","JOHN KERRY","DEMOCRAT","6458","26435","20250821","TOTAL"
"2004","IDAHO","ID","TWIN FALLS","16083","US PRESIDENT","OTHER","OTHER","305","26435","20250821","TOTAL"
"2004","IDAHO","ID","VALLEY","16085","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","2863","4772","20250821","TOTAL"
"2004","IDAHO","ID","VALLEY","16085","US PRESIDENT","JOHN KERRY","DEMOCRAT","1843","4772","20250821","TOTAL"
"2004","IDAHO","ID","VALLEY","16085","US PRESIDENT","OTHER","OTHER","66","4772","20250821","TOTAL"
"2004","IDAHO","ID","WASHINGTON","16087","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3274","4359","20250821","TOTAL"
"2004","IDAHO","ID","WASHINGTON","16087","US PRESIDENT","JOHN KERRY","DEMOCRAT","1033","4359","20250821","TOTAL"
"2004","IDAHO","ID","WASHINGTON","16087","US PRESIDENT","OTHER","OTHER","52","4359","20250821","TOTAL"
"2004","ILLINOIS","IL","ADAMS","17001","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","20834","31477","20250821","TOTAL"
"2004","ILLINOIS","IL","ADAMS","17001","US PRESIDENT","JOHN KERRY","DEMOCRAT","10511","31477","20250821","TOTAL"
"2004","ILLINOIS","IL","ADAMS","17001","US PRESIDENT","OTHER","OTHER","132","31477","20250821","TOTAL"
"2004","ILLINOIS","IL","ALEXANDER","17003","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1831","3873","20250821","TOTAL"
"2004","ILLINOIS","IL","ALEXANDER","17003","US PRESIDENT","JOHN KERRY","DEMOCRAT","2016","3873","20250821","TOTAL"
"2004","ILLINOIS","IL","ALEXANDER","17003","US PRESIDENT","OTHER","OTHER","26","3873","20250821","TOTAL"
"2004","ILLINOIS","IL","BOND","17005","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4068","7369","20250821","TOTAL"
"2004","ILLINOIS","IL","BOND","17005","US PRESIDENT","JOHN KERRY","DEMOCRAT","3228","7369","20250821","TOTAL"
"2004","ILLINOIS","IL","BOND","17005","US PRESIDENT","OTHER","OTHER","73","7369","20250821","TOTAL"
"2004","ILLINOIS","IL","BOONE","17007","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","11132","19541","20250821","TOTAL"
"2004","ILLINOIS","IL","BOONE","17007","US PRESIDENT","JOHN KERRY","DEMOCRAT","8286","19541","20250821","TOTAL"
"2004","ILLINOIS","IL","BOONE","17007","US PRESIDENT","OTHER","OTHER","123","19541","20250821","TOTAL"
"2004","ILLINOIS","IL","BROWN","17009","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1679","2585","20250821","TOTAL"
"2004","ILLINOIS","IL","BROWN","17009","US PRESIDENT","JOHN KERRY","DEMOCRAT","895","2585","20250821","TOTAL"
"2004","ILLINOIS","IL","BROWN","17009","US PRESIDENT","OTHER","OTHER","11","2585","20250821","TOTAL"
"2004","ILLINOIS","IL","BUREAU","17011","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9822","17902","20250821","TOTAL"
"2004","ILLINOIS","IL","BUREAU","17011","US PRESIDENT","JOHN KERRY","DEMOCRAT","7961","17902","20250821","TOTAL"
"2004","ILLINOIS","IL","BUREAU","17011","US PRESIDENT","OTHER","OTHER","119","17902","20250821","TOTAL"
"2004","ILLINOIS","IL","CALHOUN","17013","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","1317","2706","20250821","TOTAL"
"2004","ILLINOIS","IL","CALHOUN","17013","US PRESIDENT","JOHN KERRY","DEMOCRAT","1367","2706","20250821","TOTAL"
"2004","ILLINOIS","IL","CALHOUN","17013","US PRESIDENT","OTHER","OTHER","22","2706","20250821","TOTAL"
"2004","ILLINOIS","IL","CARROLL","17015","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4534","8135","20250821","TOTAL"
"2004","ILLINOIS","IL","CARROLL","17015","US PRESIDENT","JOHN KERRY","DEMOCRAT","3537","8135","20250821","TOTAL"
"2004","ILLINOIS","IL","CARROLL","17015","US PRESIDENT","OTHER","OTHER","64","8135","20250821","TOTAL"
"2004","ILLINOIS","IL","CASS","17017","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","3163","5700","20250821","TOTAL"
"2004","ILLINOIS","IL","CASS","17017","US PRESIDENT","JOHN KERRY","DEMOCRAT","2492","5700","20250821","TOTAL"
"2004","ILLINOIS","IL","CASS","17017","US PRESIDENT","OTHER","OTHER","45","5700","20250821","TOTAL"
"2004","ILLINOIS","IL","CHAMPAIGN","17019","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","39896","82434","20250821","TOTAL"
"2004","ILLINOIS","IL","CHAMPAIGN","17019","US PRESIDENT","JOHN KERRY","DEMOCRAT","41524","82434","20250821","TOTAL"
"2004","ILLINOIS","IL","CHAMPAIGN","17019","US PRESIDENT","OTHER","OTHER","1014","82434","20250821","TOTAL"
"2004","ILLINOIS","IL","CHRISTIAN","17021","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","9044","15267","20250821","TOTAL"
"2004","ILLINOIS","IL","CHRISTIAN","17021","US PRESIDENT","JOHN KERRY","DEMOCRAT","6112","15267","20250821","TOTAL"
"2004","ILLINOIS","IL","CHRISTIAN","17021","US PRESIDENT","OTHER","OTHER","111","15267","20250821","TOTAL"
"2004","ILLINOIS","IL","CLARK","17023","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","5082","8007","20250821","TOTAL"
"2004","ILLINOIS","IL","CLARK","17023","US PRESIDENT","JOHN KERRY","DEMOCRAT","2877","8007","20250821","TOTAL"
"2004","ILLINOIS","IL","CLARK","17023","US PRESIDENT","OTHER","OTHER","48","8007","20250821","TOTAL"
"2004","ILLINOIS","IL","CLAY","17025","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","4416","6554","20250821","TOTAL"
"2004","ILLINOIS","IL","CLAY","17025","US PRESIDENT","JOHN KERRY","DEMOCRAT","2101","6554","20250821","TOTAL"
"2004","ILLINOIS","IL","CLAY","17025","US PRESIDENT","OTHER","OTHER","37","6554","20250821","TOTAL"
"2004","ILLINOIS","IL","CLINTON","17027","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","10219","17131","20250821","TOTAL"
"2004","ILLINOIS","IL","CLINTON","17027","US PRESIDENT","JOHN KERRY","DEMOCRAT","6797","17131","20250821","TOTAL"
"2004","ILLINOIS","IL","CLINTON","17027","US PRESIDENT","OTHER","OTHER","115","17131","20250821","TOTAL"
"2004","ILLINOIS","IL","COLES","17029","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","13015","22780","20250821","TOTAL"
"2004","ILLINOIS","IL","COLES","17029","US PRESIDENT","JOHN KERRY","DEMOCRAT","9566","22780","20250821","TOTAL"
"2004","ILLINOIS","IL","COLES","17029","US PRESIDENT","OTHER","OTHER","199","22780","20250821","TOTAL"
"2004","ILLINOIS","IL","COOK","17031","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN","597405","2049434","20250821","TOTAL"
"2004","ILLINOIS","IL","COOK","17031","US PRESIDENT","JOHN KERRY","DEMOCRAT","1439724","2049434","20250821","TOTAL"
