"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"2012","ALABAMA","AL","BULLOCK","01011","US PRESIDENT","MITT ROMNEY","REPUBLICAN","1251","5322","20250821","TOTAL"
"2012","ALABAMA","AL","BULLOCK","01011","US PRESIDENT","OTHER","OTHER","10","5322","20250821","TOTAL"
"2012","ALABAMA","AL","BUTLER","01013","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4374","9496","20250821","TOTAL"
"2012","ALABAMA","AL","BUTLER","01013","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5087","9496","20250821","TOTAL"
"2012","ALABAMA","AL","BUTLER","01013","US PRESIDENT","OTHER","OTHER","35","9496","20250821","TOTAL"
"2012","ALABAMA","AL","CALHOUN","01015","US PRESIDENT","BARACK OBAMA","DEMOCRAT","15511","46257","20250821","TOTAL"
"2012","ALABAMA","AL","CALHOUN","01015","US PRESIDENT","MITT ROMNEY","REPUBLICAN","30278","46257","20250821","TOTAL"
"2012","ALABAMA","AL","CALHOUN","01015","US PRESIDENT","OTHER","OTHER","468","46257","20250821","TOTAL"
"2012","ALABAMA","AL","CHAMBERS","01017","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6871","14611","20250821","TOTAL"
"2012","ALABAMA","AL","CHAMBERS","01017","US PRESIDENT","MITT ROMNEY","REPUBLICAN","7626","14611","20250821","TOTAL"
"2012","ALABAMA","AL","CHAMBERS","01017","US PRESIDENT","OTHER","OTHER","114","14611","20250821","TOTAL"
"2012","ALABAMA","AL","CHEROKEE","01019","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2132","9779","20250821","TOTAL"
"2012","ALABAMA","AL","CHEROKEE","01019","US PRESIDENT","MITT ROMNEY","REPUBLICAN","7506","9779","20250821","TOTAL"
"2012","ALABAMA","AL","CHEROKEE","01019","US PRESIDENT","OTHER","OTHER","141","9779","20250821","TOTAL"
"2012","ALABAMA","AL","CHILTON","01021","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3397","17462","20250821","TOTAL"
"2012","ALABAMA","AL","CHILTON","01021","US PRESIDENT","MITT ROMNEY","REPUBLICAN","13932","17462","20250821","TOTAL"
"2012","ALABAMA","AL","CHILTON","01021","US PRESIDENT","OTHER","OTHER","133","17462","20250821","TOTAL"
"2012","ALABAMA","AL","CHOCTAW","01023","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3786","7968","20250821","TOTAL"
"2012","ALABAMA","AL","CHOCTAW","01023","US PRESIDENT","MITT ROMNEY","REPUBLICAN","4152","7968","20250821","TOTAL"
"2012","ALABAMA","AL","CHOCTAW","01023","US PRESIDENT","OTHER","OTHER","30","7968","20250821","TOTAL"
"2012","ALABAMA","AL","CLARKE","01025","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6334","13851","20250821","TOTAL"
"2012","ALABAMA","AL","CLARKE","01025","US PRESIDENT","MITT ROMNEY","REPUBLICAN","7470","13851","20250821","TOTAL"
"2012","ALABAMA","AL","CLARKE","01025","US PRESIDENT","OTHER","OTHER","47","13851","20250821","TOTAL"
"2012","ALABAMA","AL","CLAY","01027","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1777","6662","20250821","TOTAL"
"2012","ALABAMA","AL","CLAY","01027","US PRESIDENT","MITT ROMNEY","REPUBLICAN","4817","6662","20250821","TOTAL"
"2012","ALABAMA","AL","CLAY","01027","US PRESIDENT","OTHER","OTHER","68","6662","20250821","TOTAL"
"2012","ALABAMA","AL","CLEBURNE","01029","US PRESIDENT","BARACK OBAMA","DEMOCRAT","971","6305","20250821","TOTAL"
"2012","ALABAMA","AL","CLEBURNE","01029","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5272","6305","20250821","TOTAL"
"2012","ALABAMA","AL","CLEBURNE","01029","US PRESIDENT","OTHER","OTHER","62","6305","20250821","TOTAL"
"2012","ALABAMA","AL","COFFEE","01031","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4925","19770","20250821","TOTAL"
"2012","ALABAMA","AL","COFFEE","01031","US PRESIDENT","MITT ROMNEY","REPUBLICAN","14666","19770","20250821","TOTAL"
"2012","ALABAMA","AL","COFFEE","01031","US PRESIDENT","OTHER","OTHER","179","19770","20250821","TOTAL"
"2012","ALABAMA","AL","COLBERT","01033","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9166","23385","20250821","TOTAL"
"2012","ALABAMA","AL","COLBERT","01033","US PRESIDENT","MITT ROMNEY","REPUBLICAN","13936","23385","20250821","TOTAL"
"2012","ALABAMA","AL","COLBERT","01033","US PRESIDENT","OTHER","OTHER","283","23385","20250821","TOTAL"
"2012","ALABAMA","AL","CONECUH","01035","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3555","7022","20250821","TOTAL"
"2012","ALABAMA","AL","CONECUH","01035","US PRESIDENT","MITT ROMNEY","REPUBLICAN","3439","7022","20250821","TOTAL"
"2012","ALABAMA","AL","CONECUH","01035","US PRESIDENT","OTHER","OTHER","28","7022","20250821","TOTAL"
"2012","ALABAMA","AL","COOSA","01037","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2191","5269","20250821","TOTAL"
"2012","ALABAMA","AL","COOSA","01037","US PRESIDENT","MITT ROMNEY","REPUBLICAN","3049","5269","20250821","TOTAL"
"2012","ALABAMA","AL","COOSA","01037","US PRESIDENT","OTHER","OTHER","29","5269","20250821","TOTAL"
"2012","ALABAMA","AL","COVINGTON","01039","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3158","15423","20250821","TOTAL"
"2012","ALABAMA","AL","COVINGTON","01039","US PRESIDENT","MITT ROMNEY","REPUBLICAN","12153","15423","20250821","TOTAL"
"2012","ALABAMA","AL","COVINGTON","01039","US PRESIDENT","OTHER","OTHER","112","15423","20250821","TOTAL"
"2012","ALABAMA","AL","CRENSHAW","01041","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2050","6418","20250821","TOTAL"
"2012","ALABAMA","AL","CRENSHAW","01041","US PRESIDENT","MITT ROMNEY","REPUBLICAN","4331","6418","20250821","TOTAL"
"2012","ALABAMA","AL","CRENSHAW","01041","US PRESIDENT","OTHER","OTHER","37","6418","20250821","TOTAL"
"2012","ALABAMA","AL","CULLMAN","01043","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5052","34457","20250821","TOTAL"
"2012","ALABAMA","AL","CULLMAN","01043","US PRESIDENT","MITT ROMNEY","REPUBLICAN","28999","34457","20250821","TOTAL"
"2012","ALABAMA","AL","CULLMAN","01043","US PRESIDENT","OTHER","OTHER","406","34457","20250821","TOTAL"
"2012","ALABAMA","AL","DALE","01045","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5286","18557","20250821","TOTAL"
"2012","ALABAMA","AL","DALE","01045","US PRESIDENT","MITT ROMNEY","REPUBLICAN","13108","18557","20250821","TOTAL"
"2012","ALABAMA","AL","DALE","01045","US PRESIDENT","OTHER","OTHER","163","18557","20250821","TOTAL"
"2012","ALABAMA","AL","DALLAS","01047","US PRESIDENT","BARACK OBAMA","DEMOCRAT","14612","20953","20250821","TOTAL"
"2012","ALABAMA","AL","DALLAS","01047","US PRESIDENT","MITT ROMNEY","REPUBLICAN","6288","20953","20250821","TOTAL"
"2012","ALABAMA","AL","DALLAS","01047","US PRESIDENT","OTHER","OTHER","53","20953","20250821","TOTAL"
"2012","ALABAMA","AL","DEKALB","01049","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5239","23863","20250821","TOTAL"
"2012","ALABAMA","AL","DEKALB","01049","US PRESIDENT","MITT ROMNEY","REPUBLICAN","18331","23863","20250821","TOTAL"
"2012","ALABAMA","AL","DEKALB","01049","US PRESIDENT","OTHER","OTHER","293","23863","20250821","TOTAL"
"2012","ALABAMA","AL","ELMORE","01051","US PRESIDENT","BARACK OBAMA","DEMOCRAT","8954","35485","20250821","TOTAL"
"2012","ALABAMA","AL","ELMORE","01051","US PRESIDENT","MITT ROMNEY","REPUBLICAN","26253","35485","20250821","TOTAL"
"2012","ALABAMA","AL","ELMORE","01051","US PRESIDENT","OTHER","OTHER","278","35485","20250821","TOTAL"
"2012","ALABAMA","AL","ESCAMBIA","01053","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5489","14869","20250821","TOTAL"
"2012","ALABAMA","AL","ESCAMBIA","01053","US PRESIDENT","MITT ROMNEY","REPUBLICAN","9287","14869","20250821","TOTAL"
"2012","ALABAMA","AL","ESCAMBIA","01053","US PRESIDENT","OTHER","OTHER","93","14869","20250821","TOTAL"
"2012","ALABAMA","AL","ETOWAH","01055","US PRESIDENT","BARACK OBAMA","DEMOCRAT","12803","42530","20250821","TOTAL"
"2012","ALABAMA","AL","ETOWAH","01055","US PRESIDENT","MITT ROMNEY","REPUBLICAN","29130","42530","20250821","TOTAL"
"2012","ALABAMA","AL","ETOWAH","01055","US PRESIDENT","OTHER","OTHER","597","42530","20250821","TOTAL"
"2012","ALABAMA","AL","FAYETTE","01057","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1817","7946","20250821","TOTAL"
"2012","ALABAMA","AL","FAYETTE","01057","US PRESIDENT","MITT ROMNEY","REPUBLICAN","6054","7946","20250821","TOTAL"
"2012","ALABAMA","AL","FAYETTE","01057","US PRESIDENT","OTHER","OTHER","75","7946","20250821","TOTAL"
"2012","ALABAMA","AL","FRANKLIN","01059","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3171","10859","20250821","TOTAL"
"2012","ALABAMA","AL","FRANKLIN","01059","US PRESIDENT","MITT ROMNEY","REPUBLICAN","7567","10859","20250821","TOTAL"
"2012","ALABAMA","AL","FRANKLIN","01059","US PRESIDENT","OTHER","OTHER","121","10859","20250821","TOTAL"
"2012","ALABAMA","AL","GENEVA","01061","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2039","11320","20250821","TOTAL"
"2012","ALABAMA","AL","GENEVA","01061","US PRESIDENT","MITT ROMNEY","REPUBLICAN","9175","11320","20250821","TOTAL"
"2012","ALABAMA","AL","GENEVA","01061","US PRESIDENT","OTHER","OTHER","106","11320","20250821","TOTAL"
"2012","ALABAMA","AL","GREENE","01063","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4521","5340","20250821","TOTAL"
"2012","ALABAMA","AL","GREENE","01063","US PRESIDENT","MITT ROMNEY","REPUBLICAN","804","5340","20250821","TOTAL"
"2012","ALABAMA","AL","GREENE","01063","US PRESIDENT","OTHER","OTHER","15","5340","20250821","TOTAL"
"2012","ALABAMA","AL","HALE","01065","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5411","8643","20250821","TOTAL"
"2012","ALABAMA","AL","HALE","01065","US PRESIDENT","MITT ROMNEY","REPUBLICAN","3210","8643","20250821","TOTAL"
"2012","ALABAMA","AL","HALE","01065","US PRESIDENT","OTHER","OTHER","22","8643","20250821","TOTAL"
"2012","ALABAMA","AL","HENRY","01067","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3083","8760","20250821","TOTAL"
"2012","ALABAMA","AL","HENRY","01067","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5628","8760","20250821","TOTAL"
"2012","ALABAMA","AL","HENRY","01067","US PRESIDENT","OTHER","OTHER","49","8760","20250821","TOTAL"
"2012","ALABAMA","AL","HOUSTON","01069","US PRESIDENT","BARACK OBAMA","DEMOCRAT","12367","41918","20250821","TOTAL"
"2012","ALABAMA","AL","HOUSTON","01069","US PRESIDENT","MITT ROMNEY","REPUBLICAN","29270","41918","20250821","TOTAL"
"2012","ALABAMA","AL","HOUSTON","01069","US PRESIDENT","OTHER","OTHER","281","41918","20250821","TOTAL"
"2012","ALABAMA","AL","JACKSON","01071","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5822","20577","20250821","TOTAL"
"2012","ALABAMA","AL","JACKSON","01071","US PRESIDENT","MITT ROMNEY","REPUBLICAN","14439","20577","20250821","TOTAL"
"2012","ALABAMA","AL","JACKSON","01071","US PRESIDENT","OTHER","OTHER","316","20577","20250821","TOTAL"
"2012","ALABAMA","AL","JEFFERSON","01073","US PRESIDENT","BARACK OBAMA","DEMOCRAT","159876","303918","20250821","TOTAL"
"2012","ALABAMA","AL","JEFFERSON","01073","US PRESIDENT","MITT ROMNEY","REPUBLICAN","141683","303918","20250821","TOTAL"
"2012","ALABAMA","AL","JEFFERSON","01073","US PRESIDENT","OTHER","OTHER","2359","303918","20250821","TOTAL"
"2012","ALABAMA","AL","LAMAR","01075","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1646","7166","20250821","TOTAL"
"2012","ALABAMA","AL","LAMAR","01075","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5457","7166","20250821","TOTAL"
"2012","ALABAMA","AL","LAMAR","01075","US PRESIDENT","OTHER","OTHER","63","7166","20250821","TOTAL"
"2012","ALABAMA","AL","LAUDERDALE","01077","US PRESIDENT","BARACK OBAMA","DEMOCRAT","12511","36924","20250821","TOTAL"
"2012","ALABAMA","AL","LAUDERDALE","01077","US PRESIDENT","MITT ROMNEY","REPUBLICAN","23911","36924","20250821","TOTAL"
"2012","ALABAMA","AL","LAUDERDALE","01077","US PRESIDENT","OTHER","OTHER","502","36924","20250821","TOTAL"
"2012","ALABAMA","AL","LAWRENCE","01079","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5069","14112","20250821","TOTAL"
"2012","ALABAMA","AL","LAWRENCE","01079","US PRESIDENT","MITT ROMNEY","REPUBLICAN","8874","14112","20250821","TOTAL"
"2012","ALABAMA","AL","LAWRENCE","01079","US PRESIDENT","OTHER","OTHER","169","14112","20250821","TOTAL"
"2012","ALABAMA","AL","LEE","01081","US PRESIDENT","BARACK OBAMA","DEMOCRAT","21381","54359","20250821","TOTAL"
"2012","ALABAMA","AL","LEE","01081","US PRESIDENT","MITT ROMNEY","REPUBLICAN","32194","54359","20250821","TOTAL"
"2012","ALABAMA","AL","LEE","01081","US PRESIDENT","OTHER","OTHER","784","54359","20250821","TOTAL"
"2012","ALABAMA","AL","LIMESTONE","01083","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9829","35459","20250821","TOTAL"
"2012","ALABAMA","AL","LIMESTONE","01083","US PRESIDENT","MITT ROMNEY","REPUBLICAN","25295","35459","20250821","TOTAL"
"2012","ALABAMA","AL","LIMESTONE","01083","US PRESIDENT","OTHER","OTHER","335","35459","20250821","TOTAL"
"2012","ALABAMA","AL","LOWNDES","01085","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5747","7521","20250821","TOTAL"
"2012","ALABAMA","AL","LOWNDES","01085","US PRESIDENT","MITT ROMNEY","REPUBLICAN","1756","7521","20250821","TOTAL"
"2012","ALABAMA","AL","LOWNDES","01085","US PRESIDENT","OTHER","OTHER","18","7521","20250821","TOTAL"
"2012","ALABAMA","AL","MACON","01087","US PRESIDENT","BARACK OBAMA","DEMOCRAT","9045","10394","20250821","TOTAL"
"2012","ALABAMA","AL","MACON","01087","US PRESIDENT","MITT ROMNEY","REPUBLICAN","1331","10394","20250821","TOTAL"
"2012","ALABAMA","AL","MACON","01087","US PRESIDENT","OTHER","OTHER","18","10394","20250821","TOTAL"
"2012","ALABAMA","AL","MADISON","01089","US PRESIDENT","BARACK OBAMA","DEMOCRAT","62015","155059","20250821","TOTAL"
"2012","ALABAMA","AL","MADISON","01089","US PRESIDENT","MITT ROMNEY","REPUBLICAN","90884","155059","20250821","TOTAL"
"2012","ALABAMA","AL","MADISON","01089","US PRESIDENT","OTHER","OTHER","2160","155059","20250821","TOTAL"
"2012","ALABAMA","AL","MARENGO","01091","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6167","11537","20250821","TOTAL"
"2012","ALABAMA","AL","MARENGO","01091","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5336","11537","20250821","TOTAL"
"2012","ALABAMA","AL","MARENGO","01091","US PRESIDENT","OTHER","OTHER","34","11537","20250821","TOTAL"
"2012","ALABAMA","AL","MARION","01093","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2249","12105","20250821","TOTAL"
"2012","ALABAMA","AL","MARION","01093","US PRESIDENT","MITT ROMNEY","REPUBLICAN","9697","12105","20250821","TOTAL"
"2012","ALABAMA","AL","MARION","01093","US PRESIDENT","OTHER","OTHER","159","12105","20250821","TOTAL"
"2012","ALABAMA","AL","MARSHALL","01095","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6299","32566","20250821","TOTAL"
"2012","ALABAMA","AL","MARSHALL","01095","US PRESIDENT","MITT ROMNEY","REPUBLICAN","25867","32566","20250821","TOTAL"
"2012","ALABAMA","AL","MARSHALL","01095","US PRESIDENT","OTHER","OTHER","400","32566","20250821","TOTAL"
"2012","ALABAMA","AL","MOBILE","01097","US PRESIDENT","BARACK OBAMA","DEMOCRAT","78760","174864","20250821","TOTAL"
"2012","ALABAMA","AL","MOBILE","01097","US PRESIDENT","MITT ROMNEY","REPUBLICAN","94893","174864","20250821","TOTAL"
"2012","ALABAMA","AL","MOBILE","01097","US PRESIDENT","OTHER","OTHER","1211","174864","20250821","TOTAL"
"2012","ALABAMA","AL","MONROE","01099","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4914","10708","20250821","TOTAL"
"2012","ALABAMA","AL","MONROE","01099","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5741","10708","20250821","TOTAL"
"2012","ALABAMA","AL","MONROE","01099","US PRESIDENT","OTHER","OTHER","53","10708","20250821","TOTAL"
"2012","ALABAMA","AL","MONTGOMERY","01101","US PRESIDENT","BARACK OBAMA","DEMOCRAT","63085","101924","20250821","TOTAL"
"2012","ALABAMA","AL","MONTGOMERY","01101","US PRESIDENT","MITT ROMNEY","REPUBLICAN","38332","101924","20250821","TOTAL"
"2012","ALABAMA","AL","MONTGOMERY","01101","US PRESIDENT","OTHER","OTHER","507","101924","20250821","TOTAL"
"2012","ALABAMA","AL","MORGAN","01103","US PRESIDENT","BARACK OBAMA","DEMOCRAT","13439","49323","20250821","TOTAL"
"2012","ALABAMA","AL","MORGAN","01103","US PRESIDENT","MITT ROMNEY","REPUBLICAN","35391","49323","20250821","TOTAL"
"2012","ALABAMA","AL","MORGAN","01103","US PRESIDENT","OTHER","OTHER","493","49323","20250821","TOTAL"
"2012","ALABAMA","AL","PERRY","01105","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4568","6099","20250821","TOTAL"
"2012","ALABAMA","AL","PERRY","01105","US PRESIDENT","MITT ROMNEY","REPUBLICAN","1506","6099","20250821","TOTAL"
"2012","ALABAMA","AL","PERRY","01105","US PRESIDENT","OTHER","OTHER","25","6099","20250821","TOTAL"
"2012","ALABAMA","AL","PICKENS","01107","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4455","9611","20250821","TOTAL"
"2012","ALABAMA","AL","PICKENS","01107","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5124","9611","20250821","TOTAL"
"2012","ALABAMA","AL","PICKENS","01107","US PRESIDENT","OTHER","OTHER","32","9611","20250821","TOTAL"
"2012","ALABAMA","AL","PIKE","01109","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6035","14107","20250821","TOTAL"
"2012","ALABAMA","AL","PIKE","01109","US PRESIDENT","MITT ROMNEY","REPUBLICAN","7963","14107","20250821","TOTAL"
"2012","ALABAMA","AL","PIKE","01109","US PRESIDENT","OTHER","OTHER","109","14107","20250821","TOTAL"
"2012","ALABAMA","AL","RANDOLPH","01111","US PRESIDENT","BARACK OBAMA","DEMOCRAT","3078","10398","20250821","TOTAL"
"2012","ALABAMA","AL","RANDOLPH","01111","US PRESIDENT","MITT ROMNEY","REPUBLICAN","7224","10398","20250821","TOTAL"
"2012","ALABAMA","AL","RANDOLPH","01111","US PRESIDENT","OTHER","OTHER","96","10398","20250821","TOTAL"
"2012","ALABAMA","AL","RUSSELL","01113","US PRESIDENT","BARACK OBAMA","DEMOCRAT","10500","18879","20250821","TOTAL"
"2012","ALABAMA","AL","RUSSELL","01113","US PRESIDENT","MITT ROMNEY","REPUBLICAN","8278","18879","20250821","TOTAL"
"2012","ALABAMA","AL","RUSSELL","01113","US PRESIDENT","OTHER","OTHER","101","18879","20250821","TOTAL"
"2012","ALABAMA","AL","SHELBY","01117","US PRESIDENT","BARACK OBAMA","DEMOCRAT","20051","92507","20250821","TOTAL"
"2012","ALABAMA","AL","SHELBY","01117","US PRESIDENT","MITT ROMNEY","REPUBLICAN","71436","92507","20250821","TOTAL"
"2012","ALABAMA","AL","SHELBY","01117","US PRESIDENT","OTHER","OTHER","1020","92507","20250821","TOTAL"
"2012","ALABAMA","AL","ST. CLAIR","01115","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5801","35148","20250821","TOTAL"
"2012","ALABAMA","AL","ST. CLAIR","01115","US PRESIDENT","MITT ROMNEY","REPUBLICAN","29031","35148","20250821","TOTAL"
"2012","ALABAMA","AL","ST. CLAIR","01115","US PRESIDENT","OTHER","OTHER","316","35148","20250821","TOTAL"
"2012","ALABAMA","AL","SUMTER","01119","US PRESIDENT","BARACK OBAMA","DEMOCRAT","5421","7027","20250821","TOTAL"
"2012","ALABAMA","AL","SUMTER","01119","US PRESIDENT","MITT ROMNEY","REPUBLICAN","1586","7027","20250821","TOTAL"
"2012","ALABAMA","AL","SUMTER","01119","US PRESIDENT","OTHER","OTHER","20","7027","20250821","TOTAL"
"2012","ALABAMA","AL","TALLADEGA","01121","US PRESIDENT","BARACK OBAMA","DEMOCRAT","13905","33373","20250821","TOTAL"
"2012","ALABAMA","AL","TALLADEGA","01121","US PRESIDENT","MITT ROMNEY","REPUBLICAN","19246","33373","20250821","TOTAL"
"2012","ALABAMA","AL","TALLADEGA","01121","US PRESIDENT","OTHER","OTHER","222","33373","20250821","TOTAL"
"2012","ALABAMA","AL","TALLAPOOSA","01123","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6319","18829","20250821","TOTAL"
"2012","ALABAMA","AL","TALLAPOOSA","01123","US PRESIDENT","MITT ROMNEY","REPUBLICAN","12396","18829","20250821","TOTAL"
"2012","ALABAMA","AL","TALLAPOOSA","01123","US PRESIDENT","OTHER","OTHER","114","18829","20250821","TOTAL"
"2012","ALABAMA","AL","TUSCALOOSA","01125","US PRESIDENT","BARACK OBAMA","DEMOCRAT","32048","78590","20250821","TOTAL"
"2012","ALABAMA","AL","TUSCALOOSA","01125","US PRESIDENT","MITT ROMNEY","REPUBLICAN","45748","78590","20250821","TOTAL"
"2012","ALABAMA","AL","TUSCALOOSA","01125","US PRESIDENT","OTHER","OTHER","794","78590","20250821","TOTAL"
"2012","ALABAMA","AL","WALKER","01127","US PRESIDENT","BARACK OBAMA","DEMOCRAT","6557","28521","20250821","TOTAL"
"2012","ALABAMA","AL","WALKER","01127","US PRESIDENT","MITT ROMNEY","REPUBLICAN","21651","28521","20250821","TOTAL"
"2012","ALABAMA","AL","WALKER","01127","US PRESIDENT","OTHER","OTHER","313","28521","20250821","TOTAL"
"2012","ALABAMA","AL","WASHINGTON","01129","US PRESIDENT","BARACK OBAMA","DEMOCRAT","2976","8778","20250821","TOTAL"
"2012","ALABAMA","AL","WASHINGTON","01129","US PRESIDENT","MITT ROMNEY","REPUBLICAN","5761","8778","20250821","TOTAL"
"2012","ALABAMA","AL","WASHINGTON","01129","US PRESIDENT","OTHER","OTHER","41","8778","20250821","TOTAL"
"2012","ALABAMA","AL","WILCOX","01131","US PRESIDENT","BARACK OBAMA","DEMOCRAT","4868","6551","20250821","TOTAL"
"2012","ALABAMA","AL","WILCOX","01131","US PRESIDENT","MITT ROMNEY","REPUBLICAN","1679","6551","20250821","TOTAL"
"2012","ALABAMA","AL","WILCOX","01131","US PRESIDENT","OTHER","OTHER","4","6551","20250821","TOTAL"
"2012","ALABAMA","AL","WINSTON","01133","US PRESIDENT","BARACK OBAMA","DEMOCRAT","1286","9714","20250821","TOTAL"
"2012","ALABAMA","AL","WINSTON","01133","US PRESIDENT","MITT ROMNEY","REPUBLICAN","8312","9714","20250821","TOTAL"
"2012","ALABAMA","AL","WINSTON","01133","US PRESIDENT","OTHER","OTHER","116","9714","20250821","TOTAL"
